subject_name,feedback,original_sentiment,analyzed_sentiment,polarity,user_id,date,_id
DBMS,difficult,negative,negative,-0.5,user456,2023-09-20,6825c0358f02958777a49bb7
Computer Networks,interesting engaging,positive,positive,0.45,user758,2023-10-12,6825c0358f02958777a49bb8
Data Structures,subject okay,neutral,positive,0.16666666666666669,user418,2023-06-16,6825c0358f02958777a49bb9
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user187,2023-03-05,6825c0358f02958777a49bba
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user242,2023-09-17,6825c0358f02958777a49bbb
Data Structures,engaging,negative,positive,0.4,user396,2023-08-01,6825c0358f02958777a49bbc
Computer Networks,engaging,negative,positive,0.4,user445,2023-03-05,6825c0358f02958777a49bbd
Computer Networks,bad great,neutral,positive,0.0500000000000001,user416,2024-10-12,6825c0358f02958777a49bbe
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user134,2023-09-17,6825c0358f02958777a49bbf
DBMS,bad great,neutral,positive,0.0500000000000001,user339,2024-06-11,6825c0358f02958777a49bc0
DBMS,subject okay,neutral,positive,0.16666666666666669,user543,2023-02-15,6825c0358f02958777a49bc1
Data Structures,love learning,positive,positive,0.5,user392,2024-09-08,6825c0358f02958777a49bc2
Data Structures,subject okay,neutral,positive,0.16666666666666669,user456,2023-01-06,6825c0358f02958777a49bc3
Data Structures,love learning,positive,positive,0.5,user867,2023-08-31,6825c0358f02958777a49bc4
Machine Learning,engaging,negative,positive,0.4,user510,2024-09-01,6825c0358f02958777a49bc5
Machine Learning,engaging,negative,positive,0.4,user399,2023-12-11,6825c0358f02958777a49bc6
DBMS,subject okay,neutral,positive,0.16666666666666669,user208,2023-08-19,6825c0358f02958777a49bc7
DBMS,engaging,negative,positive,0.4,user549,2024-03-06,6825c0358f02958777a49bc8
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user540,2023-10-29,6825c0358f02958777a49bc9
Artificial Intelligence,interesting engaging,positive,positive,0.45,user113,2023-01-08,6825c0358f02958777a49bca
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user600,2024-02-12,6825c0358f02958777a49bcb
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user290,2024-10-12,6825c0358f02958777a49bcc
DBMS,feel indifferent,neutral,neutral,0.0,user930,2024-09-18,6825c0358f02958777a49bcd
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user749,2024-09-12,6825c0358f02958777a49bce
Computer Networks,engaging,negative,positive,0.4,user554,2023-04-08,6825c0358f02958777a49bcf
Machine Learning,bad great,neutral,positive,0.0500000000000001,user958,2023-06-06,6825c0358f02958777a49bd0
Machine Learning,love learning,positive,positive,0.5,user230,2023-08-16,6825c0358f02958777a49bd1
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user215,2023-10-10,6825c0358f02958777a49bd2
DBMS,bad great,neutral,positive,0.0500000000000001,user472,2023-11-08,6825c0358f02958777a49bd3
DBMS,amazing subject,positive,positive,0.21666666666666673,user895,2024-08-22,6825c0358f02958777a49bd4
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user402,2023-06-06,6825c0358f02958777a49bd5
DBMS,engaging,negative,positive,0.4,user727,2024-10-08,6825c0358f02958777a49bd6
DBMS,subject okay,neutral,positive,0.16666666666666669,user809,2024-02-13,6825c0358f02958777a49bd7
DBMS,difficult,negative,negative,-0.5,user791,2024-11-01,6825c0358f02958777a49bd8
Machine Learning,interesting engaging,positive,positive,0.45,user166,2024-09-01,6825c0358f02958777a49bd9
Data Structures,love learning,positive,positive,0.5,user294,2024-06-23,6825c0358f02958777a49bda
Artificial Intelligence,interesting engaging,positive,positive,0.45,user321,2024-02-11,6825c0358f02958777a49bdb
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user810,2024-05-02,6825c0358f02958777a49bdc
Machine Learning,engaging,negative,positive,0.4,user751,2023-11-14,6825c0358f02958777a49bdd
Data Structures,subject okay,neutral,positive,0.16666666666666669,user324,2024-10-22,6825c0358f02958777a49bde
Computer Networks,feel indifferent,neutral,neutral,0.0,user237,2023-01-15,6825c0358f02958777a49bdf
Machine Learning,feel indifferent,neutral,neutral,0.0,user257,2023-02-16,6825c0358f02958777a49be0
Computer Networks,love learning,positive,positive,0.5,user728,2023-12-11,6825c0358f02958777a49be1
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user551,2024-10-27,6825c0358f02958777a49be2
Data Structures,feel indifferent,neutral,neutral,0.0,user921,2024-07-15,6825c0358f02958777a49be3
Machine Learning,engaging,negative,positive,0.4,user939,2024-02-07,6825c0358f02958777a49be4
DBMS,subject okay,neutral,positive,0.16666666666666669,user451,2024-02-14,6825c0358f02958777a49be5
Machine Learning,love learning,positive,positive,0.5,user896,2023-09-23,6825c0358f02958777a49be6
Computer Networks,interesting engaging,positive,positive,0.45,user489,2023-06-13,6825c0358f02958777a49be7
Artificial Intelligence,difficult,negative,negative,-0.5,user378,2023-05-18,6825c0358f02958777a49be8
Computer Networks,love learning,positive,positive,0.5,user984,2024-09-07,6825c0358f02958777a49be9
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user276,2023-01-01,6825c0358f02958777a49bea
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user409,2023-10-28,6825c0358f02958777a49beb
Data Structures,interesting engaging,positive,positive,0.45,user733,2023-07-03,6825c0358f02958777a49bec
Computer Networks,interesting engaging,positive,positive,0.45,user752,2023-08-11,6825c0358f02958777a49bed
Machine Learning,love learning,positive,positive,0.5,user915,2024-02-22,6825c0358f02958777a49bee
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user331,2024-06-14,6825c0358f02958777a49bef
Data Structures,bad great,neutral,positive,0.0500000000000001,user514,2023-08-30,6825c0358f02958777a49bf0
Computer Networks,love learning,positive,positive,0.5,user195,2023-08-07,6825c0358f02958777a49bf1
Computer Networks,engaging,negative,positive,0.4,user967,2023-07-02,6825c0358f02958777a49bf2
Artificial Intelligence,difficult,negative,negative,-0.5,user250,2023-01-19,6825c0358f02958777a49bf3
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user774,2023-05-21,6825c0358f02958777a49bf4
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user185,2023-05-01,6825c0358f02958777a49bf5
Data Structures,engaging,negative,positive,0.4,user230,2023-08-07,6825c0358f02958777a49bf6
DBMS,interesting engaging,positive,positive,0.45,user386,2024-07-27,6825c0358f02958777a49bf7
Data Structures,engaging,negative,positive,0.4,user738,2023-03-03,6825c0358f02958777a49bf8
DBMS,difficult,negative,negative,-0.5,user542,2023-01-24,6825c0358f02958777a49bf9
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user864,2023-10-28,6825c0358f02958777a49bfa
Data Structures,bad great,neutral,positive,0.0500000000000001,user364,2024-01-28,6825c0358f02958777a49bfb
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user828,2024-07-10,6825c0358f02958777a49bfc
Artificial Intelligence,engaging,negative,positive,0.4,user144,2023-08-03,6825c0358f02958777a49bfd
Machine Learning,interesting engaging,positive,positive,0.45,user988,2024-01-29,6825c0358f02958777a49bfe
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user674,2023-10-19,6825c0358f02958777a49bff
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user136,2024-08-04,6825c0358f02958777a49c00
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user630,2023-03-21,6825c0358f02958777a49c01
Computer Networks,engaging,negative,positive,0.4,user691,2024-01-05,6825c0358f02958777a49c02
Machine Learning,engaging,negative,positive,0.4,user182,2023-04-29,6825c0358f02958777a49c03
Data Structures,amazing subject,positive,positive,0.21666666666666673,user234,2024-05-07,6825c0358f02958777a49c04
DBMS,dont like subject,negative,negative,-0.16666666666666666,user970,2024-01-26,6825c0358f02958777a49c05
Data Structures,feel indifferent,neutral,neutral,0.0,user941,2023-09-18,6825c0358f02958777a49c06
Machine Learning,engaging,negative,positive,0.4,user835,2023-08-01,6825c0358f02958777a49c07
Machine Learning,interesting engaging,positive,positive,0.45,user643,2023-02-17,6825c0358f02958777a49c08
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user931,2024-07-02,6825c0358f02958777a49c09
DBMS,feel indifferent,neutral,neutral,0.0,user771,2023-11-05,6825c0358f02958777a49c0a
Data Structures,feel indifferent,neutral,neutral,0.0,user481,2024-01-19,6825c0358f02958777a49c0b
Data Structures,bad great,neutral,positive,0.0500000000000001,user408,2023-05-01,6825c0358f02958777a49c0c
Data Structures,subject okay,neutral,positive,0.16666666666666669,user606,2023-10-02,6825c0358f02958777a49c0d
Data Structures,engaging,negative,positive,0.4,user749,2024-10-25,6825c0358f02958777a49c0e
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user447,2023-02-01,6825c0358f02958777a49c0f
DBMS,engaging,negative,positive,0.4,user557,2023-09-04,6825c0358f02958777a49c10
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user828,2023-05-28,6825c0358f02958777a49c11
Machine Learning,feel indifferent,neutral,neutral,0.0,user370,2024-02-12,6825c0358f02958777a49c12
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user244,2023-08-09,6825c0358f02958777a49c13
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user136,2024-06-28,6825c0358f02958777a49c14
DBMS,love learning,positive,positive,0.5,user255,2024-04-10,6825c0358f02958777a49c15
Artificial Intelligence,love learning,positive,positive,0.5,user718,2023-11-21,6825c0358f02958777a49c16
Machine Learning,bad great,neutral,positive,0.0500000000000001,user804,2023-02-17,6825c0358f02958777a49c17
Machine Learning,engaging,negative,positive,0.4,user728,2023-11-10,6825c0358f02958777a49c18
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user730,2023-07-12,6825c0358f02958777a49c19
Artificial Intelligence,difficult,negative,negative,-0.5,user114,2024-05-29,6825c0358f02958777a49c1a
Computer Networks,interesting engaging,positive,positive,0.45,user573,2024-04-01,6825c0358f02958777a49c1b
Computer Networks,love learning,positive,positive,0.5,user386,2023-05-01,6825c0358f02958777a49c1c
DBMS,dont like subject,negative,negative,-0.16666666666666666,user449,2023-07-07,6825c0358f02958777a49c1d
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user735,2024-08-05,6825c0358f02958777a49c1e
Machine Learning,difficult,negative,negative,-0.5,user311,2023-12-26,6825c0358f02958777a49c1f
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user206,2023-09-23,6825c0358f02958777a49c20
Data Structures,engaging,negative,positive,0.4,user554,2024-03-08,6825c0358f02958777a49c21
DBMS,amazing subject,positive,positive,0.21666666666666673,user493,2023-03-17,6825c0358f02958777a49c22
DBMS,subject okay,neutral,positive,0.16666666666666669,user623,2023-11-13,6825c0358f02958777a49c23
Machine Learning,engaging,negative,positive,0.4,user924,2023-08-02,6825c0358f02958777a49c24
Artificial Intelligence,engaging,negative,positive,0.4,user263,2024-02-01,6825c0358f02958777a49c25
DBMS,interesting engaging,positive,positive,0.45,user100,2024-05-18,6825c0358f02958777a49c26
Data Structures,love learning,positive,positive,0.5,user525,2023-03-07,6825c0358f02958777a49c27
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user117,2023-04-25,6825c0358f02958777a49c28
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user337,2023-05-14,6825c0358f02958777a49c29
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user646,2024-03-29,6825c0358f02958777a49c2a
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user659,2024-05-22,6825c0358f02958777a49c2b
Data Structures,love learning,positive,positive,0.5,user515,2024-02-14,6825c0358f02958777a49c2c
DBMS,interesting engaging,positive,positive,0.45,user491,2024-09-23,6825c0358f02958777a49c2d
Machine Learning,bad great,neutral,positive,0.0500000000000001,user832,2023-05-20,6825c0358f02958777a49c2e
Machine Learning,feel indifferent,neutral,neutral,0.0,user948,2024-07-28,6825c0358f02958777a49c2f
Machine Learning,feel indifferent,neutral,neutral,0.0,user762,2024-04-01,6825c0358f02958777a49c30
Artificial Intelligence,difficult,negative,negative,-0.5,user964,2023-11-08,6825c0358f02958777a49c31
Computer Networks,interesting engaging,positive,positive,0.45,user796,2023-04-16,6825c0358f02958777a49c32
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user640,2023-09-29,6825c0358f02958777a49c33
Machine Learning,feel indifferent,neutral,neutral,0.0,user266,2024-10-30,6825c0358f02958777a49c34
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user456,2024-01-10,6825c0358f02958777a49c35
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user513,2023-06-05,6825c0358f02958777a49c36
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user799,2024-09-14,6825c0358f02958777a49c37
Machine Learning,engaging,negative,positive,0.4,user798,2023-03-23,6825c0358f02958777a49c38
DBMS,dont like subject,negative,negative,-0.16666666666666666,user400,2023-12-12,6825c0358f02958777a49c39
Machine Learning,difficult,negative,negative,-0.5,user680,2024-09-21,6825c0358f02958777a49c3a
Computer Networks,engaging,negative,positive,0.4,user776,2024-11-17,6825c0358f02958777a49c3b
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user206,2024-07-21,6825c0358f02958777a49c3c
Machine Learning,feel indifferent,neutral,neutral,0.0,user771,2024-08-20,6825c0358f02958777a49c3d
DBMS,engaging,negative,positive,0.4,user440,2024-04-24,6825c0358f02958777a49c3e
Machine Learning,feel indifferent,neutral,neutral,0.0,user307,2024-09-08,6825c0358f02958777a49c3f
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user474,2023-03-03,6825c0358f02958777a49c40
Computer Networks,bad great,neutral,positive,0.0500000000000001,user804,2023-07-21,6825c0358f02958777a49c41
Artificial Intelligence,interesting engaging,positive,positive,0.45,user295,2024-07-05,6825c0358f02958777a49c42
DBMS,love learning,positive,positive,0.5,user165,2023-12-07,6825c0358f02958777a49c43
Artificial Intelligence,love learning,positive,positive,0.5,user203,2024-09-30,6825c0358f02958777a49c44
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user531,2023-07-19,6825c0358f02958777a49c45
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user682,2023-02-01,6825c0358f02958777a49c46
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user925,2023-11-05,6825c0358f02958777a49c47
Machine Learning,bad great,neutral,positive,0.0500000000000001,user588,2023-01-16,6825c0358f02958777a49c48
Artificial Intelligence,difficult,negative,negative,-0.5,user510,2024-11-14,6825c0358f02958777a49c49
Artificial Intelligence,engaging,negative,positive,0.4,user806,2024-09-17,6825c0358f02958777a49c4a
Artificial Intelligence,engaging,negative,positive,0.4,user738,2023-08-12,6825c0358f02958777a49c4b
Artificial Intelligence,engaging,negative,positive,0.4,user749,2024-01-28,6825c0358f02958777a49c4c
DBMS,feel indifferent,neutral,neutral,0.0,user827,2024-01-08,6825c0358f02958777a49c4d
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user605,2023-11-06,6825c0358f02958777a49c4e
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user912,2024-05-30,6825c0358f02958777a49c4f
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user997,2024-05-05,6825c0358f02958777a49c50
Machine Learning,interesting engaging,positive,positive,0.45,user322,2023-04-30,6825c0358f02958777a49c51
Data Structures,love learning,positive,positive,0.5,user479,2024-11-12,6825c0358f02958777a49c52
DBMS,difficult,negative,negative,-0.5,user134,2023-02-16,6825c0358f02958777a49c53
Data Structures,difficult,negative,negative,-0.5,user396,2023-09-13,6825c0358f02958777a49c54
Computer Networks,love learning,positive,positive,0.5,user679,2024-07-07,6825c0358f02958777a49c55
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user348,2023-02-22,6825c0358f02958777a49c56
Computer Networks,engaging,negative,positive,0.4,user689,2023-01-16,6825c0358f02958777a49c57
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user960,2024-04-25,6825c0358f02958777a49c58
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user317,2023-12-24,6825c0358f02958777a49c59
Data Structures,subject okay,neutral,positive,0.16666666666666669,user459,2024-01-05,6825c0358f02958777a49c5a
DBMS,love learning,positive,positive,0.5,user341,2023-03-11,6825c0358f02958777a49c5b
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user119,2023-09-14,6825c0358f02958777a49c5c
Data Structures,interesting engaging,positive,positive,0.45,user752,2023-11-28,6825c0358f02958777a49c5d
DBMS,difficult,negative,negative,-0.5,user411,2023-06-21,6825c0358f02958777a49c5e
Data Structures,love learning,positive,positive,0.5,user147,2023-07-28,6825c0358f02958777a49c5f
Data Structures,subject okay,neutral,positive,0.16666666666666669,user624,2024-07-06,6825c0358f02958777a49c60
Computer Networks,engaging,negative,positive,0.4,user681,2024-06-27,6825c0358f02958777a49c61
Artificial Intelligence,engaging,negative,positive,0.4,user164,2024-04-14,6825c0358f02958777a49c62
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user291,2024-07-19,6825c0358f02958777a49c63
Artificial Intelligence,difficult,negative,negative,-0.5,user490,2024-07-06,6825c0358f02958777a49c64
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user342,2024-03-03,6825c0358f02958777a49c65
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user577,2023-03-07,6825c0358f02958777a49c66
DBMS,engaging,negative,positive,0.4,user123,2023-01-22,6825c0358f02958777a49c67
Data Structures,subject okay,neutral,positive,0.16666666666666669,user390,2023-04-20,6825c0358f02958777a49c68
Data Structures,interesting engaging,positive,positive,0.45,user545,2024-05-12,6825c0358f02958777a49c69
Artificial Intelligence,engaging,negative,positive,0.4,user803,2024-02-25,6825c0358f02958777a49c6a
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user869,2023-05-20,6825c0358f02958777a49c6b
Data Structures,love learning,positive,positive,0.5,user870,2023-03-20,6825c0358f02958777a49c6c
Machine Learning,love learning,positive,positive,0.5,user354,2023-04-22,6825c0358f02958777a49c6d
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user307,2023-06-17,6825c0358f02958777a49c6e
DBMS,difficult,negative,negative,-0.5,user974,2024-09-21,6825c0358f02958777a49c6f
Machine Learning,feel indifferent,neutral,neutral,0.0,user442,2023-08-29,6825c0358f02958777a49c70
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user671,2023-10-21,6825c0358f02958777a49c71
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user636,2024-02-01,6825c0358f02958777a49c72
Computer Networks,difficult,negative,negative,-0.5,user115,2024-08-03,6825c0358f02958777a49c73
Machine Learning,feel indifferent,neutral,neutral,0.0,user391,2024-05-03,6825c0358f02958777a49c74
Data Structures,subject okay,neutral,positive,0.16666666666666669,user845,2023-09-03,6825c0358f02958777a49c75
Computer Networks,bad great,neutral,positive,0.0500000000000001,user161,2023-02-19,6825c0358f02958777a49c76
Data Structures,interesting engaging,positive,positive,0.45,user645,2024-07-18,6825c0358f02958777a49c77
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user656,2024-10-27,6825c0358f02958777a49c78
Data Structures,love learning,positive,positive,0.5,user651,2023-08-30,6825c0358f02958777a49c79
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user253,2023-03-15,6825c0358f02958777a49c7a
Data Structures,love learning,positive,positive,0.5,user749,2024-01-15,6825c0358f02958777a49c7b
Machine Learning,interesting engaging,positive,positive,0.45,user974,2023-02-11,6825c0358f02958777a49c7c
Machine Learning,interesting engaging,positive,positive,0.45,user617,2023-05-05,6825c0358f02958777a49c7d
Computer Networks,feel indifferent,neutral,neutral,0.0,user731,2024-08-28,6825c0358f02958777a49c7e
Artificial Intelligence,interesting engaging,positive,positive,0.45,user574,2023-04-08,6825c0358f02958777a49c7f
Data Structures,feel indifferent,neutral,neutral,0.0,user610,2023-01-05,6825c0358f02958777a49c80
DBMS,love learning,positive,positive,0.5,user318,2023-11-12,6825c0358f02958777a49c81
Computer Networks,bad great,neutral,positive,0.0500000000000001,user332,2024-08-01,6825c0358f02958777a49c82
Data Structures,bad great,neutral,positive,0.0500000000000001,user905,2023-02-25,6825c0358f02958777a49c83
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user238,2023-12-19,6825c0358f02958777a49c84
Data Structures,bad great,neutral,positive,0.0500000000000001,user918,2024-06-21,6825c0358f02958777a49c85
Computer Networks,difficult,negative,negative,-0.5,user565,2024-09-27,6825c0358f02958777a49c86
Computer Networks,interesting engaging,positive,positive,0.45,user139,2023-12-05,6825c0358f02958777a49c87
DBMS,dont like subject,negative,negative,-0.16666666666666666,user164,2024-01-12,6825c0358f02958777a49c88
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user759,2023-08-17,6825c0358f02958777a49c89
Computer Networks,difficult,negative,negative,-0.5,user315,2024-03-15,6825c0358f02958777a49c8a
Computer Networks,difficult,negative,negative,-0.5,user293,2024-03-29,6825c0358f02958777a49c8b
Machine Learning,love learning,positive,positive,0.5,user651,2023-03-22,6825c0358f02958777a49c8c
Computer Networks,feel indifferent,neutral,neutral,0.0,user633,2023-12-16,6825c0358f02958777a49c8d
DBMS,love learning,positive,positive,0.5,user268,2023-07-18,6825c0358f02958777a49c8e
Machine Learning,bad great,neutral,positive,0.0500000000000001,user924,2024-09-21,6825c0358f02958777a49c8f
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user524,2024-06-27,6825c0358f02958777a49c90
Data Structures,love learning,positive,positive,0.5,user300,2023-11-11,6825c0358f02958777a49c91
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user768,2024-04-25,6825c0358f02958777a49c92
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user686,2024-03-10,6825c0358f02958777a49c93
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user899,2023-03-28,6825c0358f02958777a49c94
Machine Learning,difficult,negative,negative,-0.5,user745,2024-11-08,6825c0358f02958777a49c95
Machine Learning,love learning,positive,positive,0.5,user760,2024-01-21,6825c0358f02958777a49c96
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user479,2023-11-29,6825c0358f02958777a49c97
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user119,2024-03-16,6825c0358f02958777a49c98
DBMS,bad great,neutral,positive,0.0500000000000001,user390,2023-06-30,6825c0358f02958777a49c99
Data Structures,interesting engaging,positive,positive,0.45,user463,2023-01-10,6825c0358f02958777a49c9a
Computer Networks,love learning,positive,positive,0.5,user311,2023-09-23,6825c0358f02958777a49c9b
Computer Networks,feel indifferent,neutral,neutral,0.0,user621,2023-10-25,6825c0358f02958777a49c9c
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user286,2023-03-05,6825c0358f02958777a49c9d
Data Structures,difficult,negative,negative,-0.5,user841,2023-01-29,6825c0358f02958777a49c9e
Artificial Intelligence,love learning,positive,positive,0.5,user327,2023-06-16,6825c0358f02958777a49c9f
DBMS,dont like subject,negative,negative,-0.16666666666666666,user103,2023-03-22,6825c0358f02958777a49ca0
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user813,2024-09-15,6825c0358f02958777a49ca1
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user977,2024-10-09,6825c0358f02958777a49ca2
Computer Networks,bad great,neutral,positive,0.0500000000000001,user649,2023-10-18,6825c0358f02958777a49ca3
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user733,2023-09-27,6825c0358f02958777a49ca4
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user276,2023-07-28,6825c0358f02958777a49ca5
Data Structures,subject okay,neutral,positive,0.16666666666666669,user636,2024-10-17,6825c0358f02958777a49ca6
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user182,2024-06-26,6825c0358f02958777a49ca7
Artificial Intelligence,love learning,positive,positive,0.5,user752,2023-02-25,6825c0358f02958777a49ca8
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user767,2024-11-11,6825c0358f02958777a49ca9
Data Structures,love learning,positive,positive,0.5,user353,2023-10-14,6825c0358f02958777a49caa
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user469,2023-02-23,6825c0358f02958777a49cab
Data Structures,bad great,neutral,positive,0.0500000000000001,user601,2023-03-30,6825c0358f02958777a49cac
Computer Networks,engaging,negative,positive,0.4,user217,2024-06-09,6825c0358f02958777a49cad
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user645,2024-02-01,6825c0358f02958777a49cae
Data Structures,interesting engaging,positive,positive,0.45,user570,2023-07-04,6825c0358f02958777a49caf
Machine Learning,difficult,negative,negative,-0.5,user142,2023-05-18,6825c0358f02958777a49cb0
Machine Learning,feel indifferent,neutral,neutral,0.0,user471,2024-10-20,6825c0358f02958777a49cb1
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user833,2023-02-15,6825c0358f02958777a49cb2
DBMS,bad great,neutral,positive,0.0500000000000001,user153,2023-01-19,6825c0358f02958777a49cb3
Computer Networks,difficult,negative,negative,-0.5,user738,2023-01-02,6825c0358f02958777a49cb4
DBMS,subject okay,neutral,positive,0.16666666666666669,user663,2024-07-16,6825c0358f02958777a49cb5
Machine Learning,interesting engaging,positive,positive,0.45,user550,2024-04-02,6825c0358f02958777a49cb6
Machine Learning,engaging,negative,positive,0.4,user774,2023-10-11,6825c0358f02958777a49cb7
Data Structures,subject okay,neutral,positive,0.16666666666666669,user780,2024-02-10,6825c0358f02958777a49cb8
Artificial Intelligence,love learning,positive,positive,0.5,user650,2024-05-24,6825c0358f02958777a49cb9
DBMS,feel indifferent,neutral,neutral,0.0,user263,2024-01-15,6825c0358f02958777a49cba
Artificial Intelligence,difficult,negative,negative,-0.5,user223,2023-06-07,6825c0358f02958777a49cbb
Machine Learning,bad great,neutral,positive,0.0500000000000001,user396,2024-05-07,6825c0358f02958777a49cbc
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user760,2024-06-09,6825c0358f02958777a49cbd
Data Structures,subject okay,neutral,positive,0.16666666666666669,user812,2024-01-28,6825c0358f02958777a49cbe
Machine Learning,bad great,neutral,positive,0.0500000000000001,user143,2023-07-12,6825c0358f02958777a49cbf
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user913,2023-12-04,6825c0358f02958777a49cc0
Artificial Intelligence,interesting engaging,positive,positive,0.45,user298,2023-05-06,6825c0358f02958777a49cc1
Artificial Intelligence,interesting engaging,positive,positive,0.45,user296,2024-05-21,6825c0358f02958777a49cc2
Data Structures,interesting engaging,positive,positive,0.45,user357,2024-04-01,6825c0358f02958777a49cc3
Machine Learning,love learning,positive,positive,0.5,user460,2024-01-30,6825c0358f02958777a49cc4
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user101,2024-09-27,6825c0358f02958777a49cc5
Computer Networks,bad great,neutral,positive,0.0500000000000001,user870,2024-09-19,6825c0358f02958777a49cc6
DBMS,interesting engaging,positive,positive,0.45,user392,2023-11-14,6825c0358f02958777a49cc7
Machine Learning,feel indifferent,neutral,neutral,0.0,user498,2024-08-18,6825c0358f02958777a49cc8
Machine Learning,love learning,positive,positive,0.5,user514,2024-10-03,6825c0358f02958777a49cc9
DBMS,engaging,negative,positive,0.4,user510,2023-12-05,6825c0358f02958777a49cca
Data Structures,love learning,positive,positive,0.5,user304,2024-09-18,6825c0358f02958777a49ccb
Machine Learning,interesting engaging,positive,positive,0.45,user366,2023-03-03,6825c0358f02958777a49ccc
Data Structures,difficult,negative,negative,-0.5,user780,2024-04-22,6825c0358f02958777a49ccd
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user696,2024-01-03,6825c0358f02958777a49cce
Artificial Intelligence,difficult,negative,negative,-0.5,user295,2023-09-29,6825c0358f02958777a49ccf
